ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CONFIDENCE,SECTOR,SUBSECTOR,SECTORID,SUBSECTORID
687671c1ebd2bf665349e4a1,http://data.europa.eu/esco/occupation/612430b3-dd43-4786-b823-0466c4953f66,"cc35dc5c-0761-4350-97ca-b98c2056542a
20218047-29c5-4971-95b3-c63e2896d796
9f473137-63d0-46f8-a285-8480920f51d4
004af91c-303c-4af3-8427-e55d81282385
bafdec36-5328-4048-98e9-8d2cca0ae205",5230,5230.3,,"Excludes:
- [travel tickets clerk](urn:esco:occupation:bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,ticket issuing clerk,"Clerk, ticket issuing: entertainment and sporting events
concert ticket selling agent
museum ticket selling agent
museumshop selling agent
sport ticket selling agent
ticket issuing clerk
ticket selling agent
Ticket Sales Clerk
Ticket Clerk","Ticket issuing clerks provide service to customers, sell tickets and fit the reservation offer to customers' needs. They sell tickets for all events such as sporting, cultural and leisure activities. They provide customers with information on offers and make the necessary arrangements.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4a6,http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19,"3b3e7028-7be9-47a4-a83b-08e231abd1ef
a78852fe-a9ab-4b5d-8913-7b105047c5c9
c44732bd-9878-44c5-8007-be0fadb85872
c85138b7-f5d2-4c80-b20a-e8392b7c2491
2f2fac35-6ffa-4962-b316-790c8c134acb",5244,5244.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,call centre agent,"Consultant, sales: outbound calls
Consultant, sales: telemarketing
Consultant, tele sales: cold calling
Consultant, tele sales: outbound calls
Marketer, tele sales
Operator, call centre: cold calling
Operator, telephone: canvassing
Representative, telephone: canvassing for donations
Salesperson, customer contact centre
Salesperson, internet
Worker, sex: telephone or internet
call center agent
call center representative
call centre agent
call centre operative
call centre operator
call centre rep
call centre representative
call centre service agent
call centre taker
inbound call center agent
inbound call centre agent
inbound sales agent
inbound telemarketer
outbound call center agent
outbound call centre agent
outbound sales agent
outbound telemarketer
telemarketer
telemarketing agent
telemarketing operator
telephone operator
telephone sales agent
telephone sales generator
telephone sales representative
telephone service attendant
telephone solicitor
Call Center Agent
Call Center Representative
Contact Center Agent",Call centre agents handle incoming or outgoing customer calls for a business. They call existing and prospective customers to promote goods and services. They also obtain sales and arrange sales visits.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4bd,http://data.europa.eu/esco/occupation/78eacaf8-06d6-4b78-920f-edece2e41464,"94ea7032-7f8a-4c3e-be44-7873df16d2ec
d12d79f9-d342-4631-9f87-ed8492aa7dc5
b57800fd-c433-4be3-9f42-95a9c6a9bd36
054f0cc2-581e-4f85-b2ed-fd0ab3f5422a
6226fa8a-51c3-4d6b-b3bf-7be4ad868e50",5311,5311.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,school bus attendant,"school bus attendant
school bus transportation aide
school bus transportation attendant
school bus chief attendant
school bus transport aide
school bus transportation assistant
school bus assistant
school bus aide
School Bus Monitor","School bus attendants monitor the activities on schoolbuses to ensure and supervise the students' safety and good behaviour. They help children on and off the bus, support the driver and provide assistance in case of emergency.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4c8,http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,"35749f2c-0dd2-4688-825d-7bcc1a2219d1
221ba296-0fd7-4a1a-a79e-6a3867819c5f
c5453e3e-2038-49a6-b279-dbe29e8059af
db7f0c23-491c-472c-8234-6b27918b6934
ecabfa57-f0f6-4a33-b0f5-fd91ecdbe0d0",5411,5411.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,firefighter,"Fighter, fire
Firefighter, aircraft accidents
Firefighter, forest
Fireman, aircraft accidents
Fireman, fighting fires
Fireman, forest
Firewoman, aircraft accidents
Firewoman, forest
Patrolwoman, forest: fire
Salvage man, fire
Salvage woman, fire
airfield firefighter
fire brigade officer
firefighter
fireman
firewoman
operational firefighter
senior firefighter
Firefighter
Firefighting Supervisor
Forest Firefighter","Firefighters are responsible for emergency response in case of a fire outbreak or other hazardous situations. They oversee the evacuation of the endangered premises and ensure victims are rescued and taken care of by the appropriate professionals. Once the premises are clear of victims, they ensure the fire is extinguished, compliant with health and safety regulations. They also regulate the clean-up of the scene and assess the damage.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4c9,http://data.europa.eu/esco/occupation/1cd93859-d796-4559-90c4-4b4597cd6e54,"450eba2e-fe8e-43d5-beea-8dad7b0d2f37
f15b9f8e-c35c-4d70-bc3f-a860b6f6afa5
e7230388-6fda-4404-884c-9dbc925f92c8
2fc13f54-2458-45cb-9d4f-02705d69376e
3d35ec12-45f8-457a-8a75-92247c6c0fb3",5411,5411.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,industrial firefighter,"industrial fire team member
fire auxiliary
factory firefighter
industrial firefighter
site emergency response team member
emergency response team member
industrial fireman
industrial firewoman
site firefighter",Industrial firefighters are responsible for emergency response in case of a fire outbreak or other hazardous situations in industrial areas or facilities. They actively respond to contain fires and the outbreak of other hazardous substances to protect the industrial crews and premises. They ensure the industrial facility complies with health and safety regulations. They also regulate the clean-up of the scene and assess the damage.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4ca,http://data.europa.eu/esco/occupation/9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271,"afd97413-405c-40e7-bc1c-71a1c0965ab6
92b8f3cc-fbcb-4c85-9727-81c90b221d96
a857c170-7ab3-4f19-9949-25cbd7400630
9d752d84-952c-498e-a505-bfa0cdbba743
4beec37e-f1b1-4849-8e5b-4db1fe8b2302",5411,5411.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,marine firefighter,"harbour firefighter
marine fire technician
vessel firefighter
marine firefighter
boatmaster, firefighter
engineer,firefighter
ship's firefighter
shipboard firefighter","Marine firefighters are responsible for emergency response in case of a fire outbreak or other hazardous situations in marine environments. They actively respond to contain fires and the outbreak of other hazardous on vessels, docks and other marine facilities. They ensure the marine installation complies with health and safety regulations. They also regulate the clean-up of the scene and assess the damage.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4cb,http://data.europa.eu/esco/occupation/d4ccb6d4-ea97-47e5-a319-b72cffbf0631,"ce1d64c6-35fe-4f56-b0a0-3ca0bdecf1d7
3642b469-850d-4865-bec3-8b24887b45b2
9d3f074c-ca40-411a-bb45-65a26e697596
b0fd126e-a292-4309-b38c-26b804f7cd90
e36a3775-1e0f-4fd3-a1a3-73881216dd75",5411,5411.1.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mine rescue officer,"mining rescue officer
mine emergency officer
mine response and rescue officer
mining safety officer
mine rescue officer
mine emergency response co-ordinator
mines rescue officer
auxiliary mine rescue worker",Mine rescue officers coordinate mine rescue operations and need to be trained to work underground. They are the first line of response in emergency situations.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4cc,http://data.europa.eu/esco/occupation/7c320679-131d-4828-87ed-94886614b7ed,"99ba49b8-ebb6-4028-851a-2a24561b1305
a4f760d7-ad05-43c6-b219-47eb166126ad
ecee5d44-7d32-4e09-adff-abc07f199fdf
c18cb379-839f-415a-bd0f-a6511c184bf2
76f44cdd-315f-47e7-940a-330ef764c2a5",5411,5411.1.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,pump operator,"fireman
fire appliance pump operator
firewoman
firewoman, pump operator
firefighter
fire fighter
pump operator
fire fighter, pump operator
fire engine pump operator
fireman, pump operator
firefighter, pump operator
Ventilator Operator
Pump Helper
Pump Operator
Water Pump Operator",Pump operators assist firefighting operations by controlling the pumps which supply water and other substances for extinguishing fires. They ensure the substance is delivered in the right amount and under the correct pressure through the firehose.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4dc,http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,"284f69ca-d5dc-468a-a398-a3a006c2984e
73b554fc-3b35-4dfd-9d8d-a454d8c4fc59
938d54e2-c57f-475e-965a-6e3261169b79
23fdd846-5bf8-4171-b716-24bd456b4c06
6dc888a1-70fc-49f7-b69f-26f52b627830",5419,5419.2,,"Includes:
- [crossing guards](urn:esco:occupation:12da0bb1-26c8-46eb-9476-797f4f1c441e)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,civil enforcement officer,"Officer, civil defence
civil enforcement agent
civil enforcement officer
civil enforcement supervisor
parking attendant
parking manager
traffic warden
Accountability Officer
Child Protection Officer
Traffic Law Enforcement Officer
Standards Officer
Wildlife Law Enforcement Officer
Traffic Enforcement Officer","Civil enforcement officers patrol the streets to enforce parking restrictions, ensure a free flow of traffic is maintained, ensure the safety of pedestrians, and ensure traffic and parking laws are complied with. They aid with the combating of crime and crime reduction by providing assistance during incidents and providing patrol services.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4e0,http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,"3cd1e040-c26d-4aa6-aa13-6e8e6d3f1deb
01e3cfa2-e6ff-4a52-97d6-d6e1cb91870b
14a5b910-4b16-44f2-bc01-a6156783f091
21a91c45-cb91-4a46-b58f-f50ad152842d
8754749f-4b64-48d4-815e-6d9e1460993f",5419,5419.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,emergency response worker,"first responder
disaster relief worker
incident response worker
first response worker
environmental emergency worker
natural emergency response worker
emergency response worker
clean up worker
emergency response mission worker
emergency worker
emergency response team worker
aid worker
Emergency and Critical Care Nurse
Health Emergency Specialist
Protective Service Worker","Emergency response workers work in missions to aid in emergency and disaster situations, such as natural disasters or oil spills. They clean up the debris or waste caused by the event, ensure the people involved are brought to safety, prevent further damage, and transport goods such as food and medical supplies.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e4e1,http://data.europa.eu/esco/occupation/3025dea4-1752-40a9-9431-fd874420386f,"37f74136-c68d-457f-b966-31c65a1bd247
356afcf2-7506-4115-b65f-31a15058a066
3400599a-c37c-417d-8d9e-b1ac8d26924c
5cb2daee-2c79-4b03-8291-68d52c9ca11c
de86fb94-0602-4afe-baf5-27340897ab85",5419,5419.7,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,life guard,"Life boatwoman
Lifesaver, surf
Patrolman, beach
Patrolwoman, beach
beach lifeguard
life guard
lifeguard
lifesaver
pool attendant
rescuer
swimming pool lifeguard
Lifeguard","Life guards monitor and ensure safety in the aquatic facility by preventing and responding to any emergencies. They identify potential risks, advise individuals on proper behaviour and dangerous zones, conduct life-saving techniques such as first aid and supervise activities of the general public.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e532,http://data.europa.eu/esco/occupation/97b3cab1-f4f0-41ed-8c80-e65e6c067e95,"69e47514-77ee-425e-93db-39fd64a066ff
40782bc4-6119-4b7d-bb2d-59ffc3b9b626
e3e5b067-27ca-4468-aa40-d1904311c9a6
74f4de7b-3a74-4863-914a-6466e172173e
a9d1a912-597c-4d46-981a-c1237694c116",7126,7126.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,gas service technician,"gas service technician
gas system operator
gas test technician
gas inspector
gas service supervisor
gas technician
gas service controller
gas installer
gas system operative
gas supply technician
gas service operator
gas treater
gas supply engineer
gas distributor
gas service operative
gas distribution supervisor
gas plant engineer
gas equipment service technician
gas producer
gas plant inspector
gas plant dispatcher
gas distribution inspector
gas distribution controller
Compressor Technician
Medical Gas Technician","Gas service technicians install and maintain gas service appliances and systems in facilities or buildings. They install the equipment in accordance with regulations, repair faults, and investigate leaks and other problems. They test the equipment and advise on the use and care of appliances and systems which use gas energy.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e55a,http://data.europa.eu/esco/occupation/d52db93d-9ae5-47d9-b9dc-eab8aa9f2ba9,"a232193f-6114-411a-88ba-35c2f1239db5
365209dd-f5fe-4447-bb62-f78db4fea15f
73277f66-96ce-4754-bd68-a1adc25028af
d55db9bc-cce3-4367-bb91-5695a57116fe
956051e7-ca64-4303-8842-aceb1d15c792",7215,7215.1.1,,"Includes:
- people working in event and rental companies",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,stagehand,"loader & stage hand
runner
stage assistant
loader and stage hand
assistant stage technician
stagehand & loader
stagehand
loader & stagehand
stagehand and loader
stage hand & loader
stage hand and loader
stage hand
theatre assistant
assistant theater technician
theater assistant
stage-hand
assistant technician
loader and stagehand
assistant theatre technician
Stagehand","Stagehands assist stage technicians setting up and preparing equipment for live performance. Their work includes setting up the scenery, lights, sound, props, rigging, and special effects for a production.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e560,http://data.europa.eu/esco/occupation/8c778238-98a4-4fec-a828-a4e978fb7a64,"18d4f600-817c-4364-8703-84ef22b0fb1e
6451cee9-2c6e-4ace-b357-e7ade3b7d173
c17a6cbb-12d4-4ad2-8426-904cc51abfd4
757cd583-64bd-4425-9786-a7f3504202eb
e2a66642-57ce-4e83-b12b-bff25df27213",7215,7215.4,,"Includes:
- people working in event and rental companies",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,tent installer,"installer
tent installation worker
tent builder
tent installation crew member
installation crew member
recreational tent installer
tent installer/warehouse worker
tent installer
party tent installer
commercial tent installer
field installer
tent installer & warehouse worker
tent crew installer","Tent installers set up and dismantle temporary shelters, tents and circus tents with the associated accommodation for events and performances. Their work is based on instruction, plans and calculations. They work mostly outdoors and can be assisted by local crew.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e599,http://data.europa.eu/esco/occupation/a429e4fe-22c6-4cb5-89ef-ca4d5b4d0363,"b3eb0394-be5e-41fc-8dcf-df9aa501f658
c3a98fb7-d5ad-425e-8ed2-e0f36dcc5f64
932f528f-8b61-44dd-92f1-d3038509f216
8d5164f2-ab22-4947-b297-73f764e0c9ac
b5014fd4-4a74-4e3f-959a-dd58d7d1892b",7232,7232.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,aircraft de-icer installer,"aircraft de-icing equipment installation technician
spacecraft de-icer installer
aeroplane de-icer installer
aircraft de-icing equipment technician
aircraft de-icing equipment fitter
aircraft de-icing equipment installer
aircraft de-icer installer","Aircraft de-icer installers assemble, install, test, maintain and repair mechanical de-icing and anti-icing systems that prevent ice accumulation or formation on aircrafts and spacecrafts.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59a,http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,"77e0818d-f168-49f9-b101-b267389f5c83
61441237-8d3f-47f5-8bfe-7cc0a58615e0
5d52cc08-fa77-447f-8fc6-7b74e8962f11
0311aa82-d641-4525-891a-130793d275b7
f0327bef-f945-4639-9733-14646ddc8794",7232,7232.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,aircraft engine specialist,"Mechanic, airframe
Mechanic, airframe and power plant
Mechanic, rocket engine component
aeroplane engine inspection engineer
aeroplane engine inspection specialist
aeroplane engine specialist
aeroplane engine technician
aircraft engine mechanic
aircraft engine specialist
aircraft engine technician
airplane engine specialist
areoplane engine mechanic
civilian aircraft engine specialist
engine inspection specialist
engine test specialist
helicopter engine specialist
helicopter maintenance specialist
helicopter mechanic
jet aircraft engine specialist
light aircraft engine specialist
military aircraft engine specialist
piston aircraft engine specialist
plane engine specialist
rotary aircraft engine specialist
rotary maintenance specialist
specialist in aircraft engines",Aircraft engine specialists advise on maintaining procedures to engines of aircrafts and helicopters. They perform operability tests to components and parts of aircrafts to diagnose suitability for usage and possible operations to improve performance. They interpret and provide support to understand the technical specifications given by manufacturers for application at the airport's premises.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59b,http://data.europa.eu/esco/occupation/7d599049-d15a-4fda-afe9-b334b0614ec7,"980bcbd0-c36f-42fb-b335-8f6d9d2a09bc
33afeaa4-fc3e-40e0-adee-ea755869d0ed
d8aae957-5159-43f9-b9e8-00e182e31656
89da5af2-bf99-4c9a-bb6e-f0cc7e74a054
9b385ab6-027c-42e9-8052-e508aceba200",7232,7232.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,aircraft gas turbine engine overhaul technician,"aircraft gas turbine engine installation technician
aeroplane engine mechanic
aeroplane gas turbine engine maintenance technician
aeroplane gas turbine engine repair technician
aircraft gas turbine engine repair technician
aircraft gas turbine engine maintenance technician
aviation gas turbine engine repair technician
aviation gas turbine engine maintenance technician
aircraft gas turbine engine overhaul technician","Aircraft gas turbine engine overhaul technicians perform overhaul, maintenance and repair work on gas turbine engines. They disassemble, inspect, clean, repair and reassemble the engines using engine-specific tooling.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59c,http://data.europa.eu/esco/occupation/b27854dd-3fbe-406e-a750-54f677d55936,"815ec343-7123-453e-be2d-5eff93cf6e62
f2e119b3-1d24-49ad-a3c0-3c00c65d545c
ddc7bca5-217f-435b-93c5-6be7db3b2ba0
b1486fde-138d-4834-8e9f-2d1347826409
d4dffc06-f0cd-4d49-9857-0c4b2087da09",7232,7232.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,aircraft maintenance coordinator,"helicopter maintenance coordinator
military aircraft maintenance manager
aviation maintenance coordinator
plane maintenance manager
aeroplane maintenance coordinator
coordinator of aircraft maintenance
plane maintenance coordinator
aircraft maintenance planning officer
jet aircraft maintenance coordinator
airplane maintenance coordinator
light aircraft maintenance manager
military aircraft maintenance coordinator
rotary aircraft maintenance manager
aircraft maintenance scheduler
rotary aircraft maintenance coordinator
light aircraft maintenance coordinator
helicopter maintenance manager
aviation maintenance planning officer
civilian aircraft maintenance coordinator
piston aircraft maintenance manager
aircraft maintenance coordinator
aviation maintenance scheduler
airplane maintenance manager
civilian aircraft maintenance manager
piston aircraft maintenance coordinator
jet aircraft maintenance manager
aeroplane maintenance manager
Maintenance Coordinator","Aircraft maintenance coordinators plan, schedule, and manage the preparation and maintenance works in the hangars and workshops. They communicate with higher level managers in order to prepare the necessary resources for smooth and efficient operations in airports.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59d,http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258,"20bd3ee3-b4b8-403e-8cbf-641398c5309e
7293dadf-af42-4cc3-af1f-5fb77ab2d324
eae27b8b-66e9-4cb3-a44f-f6b98a7e93df
b6a64071-06a4-4867-90db-a6f52f931c54
cd9c7ec9-2b57-446c-9b6c-45ce76dcc3dc",7232,7232.5,,"Excludes:
- people performing maintenance and repair of navigation and communication systems",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,aircraft maintenance technician,"Aeromechanic
Aeromechanic, aircraft maintenance: airframe
Mechanic, pneudraulic systems: aircraft
Restorer, aircraft
aeroplane preventative maintenance technician
aeroplane systems maintenance technician
aeroplane technician
aircraft engineer
aircraft instrument operative
aircraft instrument operator
aircraft maintenance technician
aircraft preventative maintenance technician
aircraft systems maintenance technician
aircraft technician
airworthiness technician
aviation instrument inspector
aviation line inspector
aviation maintenance technician
avionics instrument inspector
avionics line inspector
avionics mechanical technician
cabin mechanic
Aircraft Mechanic
Equipment Maintenance Technician","Aircraft maintenance technicians perform preventive maintenance to aircrafts, aircraft components, engines and assemblies, such as airframes and hydraulic and pneumatic systems. They perform inspections following strict protocols and aviation laws.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59e,http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,"c5066350-c7d2-4b64-92d1-1df11457b252
8bef524a-d828-422d-aad4-1e3cc3802958
403a6c8b-85ef-4c28-ab3b-2762500ac45f
d6babd6e-b52e-42fd-8bb2-74fcb41bf794
2b18297f-5622-4bb7-9259-9c06a1226ce2",7233,7233.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,construction equipment technician,"Fitter, earth-moving equipment
building construction equipment maintenance inspector
building construction equipment mechanic
building construction equipment operator
building construction equipment servicer
building equipment inspector
building equipment mechanic
building equipment operator
building equipment servicer
construction equipment technician
heavy equipment inspector
heavy equipment mechanic
Construction Laboratory Technician
Workshop Technician
Drilling Machinery Maintenance Technician
Laboratory Equipment Maintenance Technician
Construction Equipment Operator","Construction equipment technicians inspect, maintain and repair heavy-duty vehicles used in construction, forestry and earthworks such as bulldozers, excavators and harvesters. They perform evaluations of the equipment, and ensure the safety and optimal efficiency of the machinery.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e59f,http://data.europa.eu/esco/occupation/88589d68-b870-440e-8444-32e9935cbbbc,"647faff7-3351-4a73-9d6c-b9ee29c679f5
2cc8b739-f934-4b76-91d7-2169fb57ec0b
01b85480-5745-4d3d-84e3-25265ed101ec
45dd78fc-707d-44a7-a842-4362074ffb57
ac40c13c-31d4-49fb-b54b-1a24c1558573",7233,7233.10,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,marine mechanic,"Oiler and greaser, ship
cargo ship mechanic
container ship mechanic
cruise ship mechanic
marine mechanic
mechanic on a ship
merchant ship mechanic
passenger ship mechanic
ship machinist
Motorboat Mechanic","Marine mechanics are in charge of the engines and mechanical parts of the vessel and replace defective equipment and parts. They communicate with other crew members on the operational level. Marine mechanics maintain and repair the engines and other machinery of vessels such as boilers, generators and electrical equipment.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e5a0,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,"ef31dba7-68a5-4ef0-b91a-ac96da9c94e4
58c5f3b9-62f0-410b-a413-5c95c35dffae
6bb6eabb-76af-4825-b400-015b4f1903e7
54f53351-c282-4249-9021-d0a07af60f5c
203bc4dc-5974-48ca-9723-40cf1d5ab90b",7233,7233.11,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,mining equipment mechanic,"heavy machines operator
heavy machines operators
mining processing engineer
mining equipment mechanic
mine machinery technicians
heavy machines mechanic
mine machinery mechanic
fitter
heavy machinery technician
mining mechanic
mine operations mechanic
mining equipment mechanics
mine machinery technician","Mining equipment mechanics install, remove, maintain and repair mining equipment.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e5a5,http://data.europa.eu/esco/occupation/d051a141-92cd-4800-b0ee-6c8c31ea5838,"29ceeee3-512b-4f8b-a17e-6383da658d95
a03e3b18-6c9d-41f8-9dd1-fcab1abe2bfe
89d46b1c-8b6d-4044-be26-f4d30c1883d6
948e573d-a6aa-4f93-9a90-17127a89c447
3b9e7c57-8709-4910-aa20-26cafc72f647",7233,7233.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,crane technician,crane technician,Crane technicians assemble industrial and harbor cranes components. They install conveyors and controls. Crane technicians perform the final assembly on site and maintain and repair cranes.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e5a9,http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,"de4fb170-6d77-40aa-b992-007ef2cfae1a
b10c0fb7-0a35-439d-a789-70523697ea47
05e25ca8-0845-4525-84eb-200b230aab6c
2c8eb713-f499-48d1-b272-2df1e6f923b8
166818dd-83c1-4c42-ae69-664f24c5cc0d",7233,7233.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,greaser,"Oiler and greaser
bearing greaser
grease gun operative
greaser
lube technician
lubrication technician
machine greaser
machine oiler
machinery lube technician
machinery lubrication technician
oiler",Greasers make sure industrial machines are properly lubricated to maintain operations. They use grease guns to oil machines. Greasers also perform basic maintenance and repair duties.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e5ab,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,"2e51b59e-7fd1-410d-9cbb-962f882d4488
609b2a39-c36f-4076-bbb0-4f48ccc3a9b1
81608ae7-8b8a-4f93-bbba-6cfac223cc82
bc4b9609-3bff-426c-a60b-01be338e8d39
74c1093c-54c6-4f2a-be7d-156330cbd39e",7233,7233.8,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,land-based machinery technician,"land-based machinery technician
land-based machinery mechanic
land-based machinery technicians
landbased machinery technician","Land-based machinery technicians maintain, overhaul and repair agricultural equipment and machinery.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
